country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Portugal,PRT,Europe,10295909,cases,5503,2021-09,125.623,810459
Portugal,PRT,Europe,10295909,cases,4054,2021-10,92.823,814513
Portugal,PRT,Europe,10295909,cases,3265,2021-11,71.086,817778
Portugal,PRT,Europe,10295909,cases,2938,2021-12,60.247,820716
Portugal,PRT,Europe,10295909,cases,2778,2021-13,55.517,823494
Portugal,PRT,Europe,10295909,cases,4271,2021-14,68.464,827765
Portugal,PRT,Europe,10295909,cases,3456,2021-15,75.049,831221
Portugal,PRT,Europe,10295909,deaths,0,2020-10,,0
Portugal,PRT,Europe,10295909,deaths,0,2020-11,0,0
Portugal,PRT,Europe,10295909,deaths,14,2020-12,1.36,14
Portugal,PRT,Europe,10295909,deaths,105,2020-13,11.558,119
Portugal,PRT,Europe,10295909,deaths,176,2020-14,27.292,295
Portugal,PRT,Europe,10295909,deaths,209,2020-15,37.393,504
Portugal,PRT,Europe,10295909,deaths,210,2020-16,40.696,714
Portugal,PRT,Europe,10295909,deaths,214,2020-17,41.181,928
Portugal,PRT,Europe,10295909,deaths,135,2020-18,33.897,1063
Portugal,PRT,Europe,10295909,deaths,72,2020-19,20.105,1135
Portugal,PRT,Europe,10295909,deaths,83,2020-20,15.055,1218
Portugal,PRT,Europe,10295909,deaths,98,2020-21,17.58,1316
Portugal,PRT,Europe,10295909,deaths,94,2020-22,18.648,1410
Portugal,PRT,Europe,10295909,deaths,69,2020-23,15.832,1479
Portugal,PRT,Europe,10295909,deaths,38,2020-24,10.392,1517
Portugal,PRT,Europe,10295909,deaths,13,2020-25,4.953,1530
Portugal,PRT,Europe,10295909,deaths,34,2020-26,4.565,1564
Portugal,PRT,Europe,10295909,deaths,50,2020-27,8.159,1614
Portugal,PRT,Europe,10295909,deaths,46,2020-28,9.324,1660
Portugal,PRT,Europe,10295909,deaths,29,2020-29,7.284,1689
Portugal,PRT,Europe,10295909,deaths,28,2020-30,5.536,1717
Portugal,PRT,Europe,10295909,deaths,21,2020-31,4.759,1738
Portugal,PRT,Europe,10295909,deaths,18,2020-32,3.788,1756
Portugal,PRT,Europe,10295909,deaths,22,2020-33,3.885,1778
Portugal,PRT,Europe,10295909,deaths,18,2020-34,3.885,1796
Portugal,PRT,Europe,10295909,deaths,23,2020-35,3.982,1819
Portugal,PRT,Europe,10295909,deaths,21,2020-36,4.274,1840
Portugal,PRT,Europe,10295909,deaths,27,2020-37,4.662,1867
Portugal,PRT,Europe,10295909,deaths,45,2020-38,6.993,1912
Portugal,PRT,Europe,10295909,deaths,41,2020-39,8.353,1953
Portugal,PRT,Europe,10295909,deaths,42,2020-40,8.061,1995
Portugal,PRT,Europe,10295909,deaths,85,2020-41,12.335,2080
Portugal,PRT,Europe,10295909,deaths,101,2020-42,18.065,2181
Portugal,PRT,Europe,10295909,deaths,135,2020-43,22.922,2316
Portugal,PRT,Europe,10295909,deaths,228,2020-44,35.257,2544
Portugal,PRT,Europe,10295909,deaths,352,2020-45,56.333,2896
Portugal,PRT,Europe,10295909,deaths,485,2020-46,81.294,3381
Portugal,PRT,Europe,10295909,deaths,516,2020-47,97.223,3897
Portugal,PRT,Europe,10295909,deaths,530,2020-48,101.594,4427
Portugal,PRT,Europe,10295909,deaths,536,2020-49,103.536,4963
Portugal,PRT,Europe,10295909,deaths,596,2020-50,109.947,5559
Portugal,PRT,Europe,10295909,deaths,575,2020-51,113.734,6134
Portugal,PRT,Europe,10295909,deaths,543,2020-52,108.587,6677
Portugal,PRT,Europe,10295909,deaths,519,2020-53,103.148,7196
Portugal,PRT,Europe,10295909,deaths,729,2021-01,121.213,7925
Portugal,PRT,Europe,10295909,deaths,1103,2021-02,177.935,9028
Portugal,PRT,Europe,10295909,deaths,1693,2021-03,271.564,10721
Portugal,PRT,Europe,10295909,deaths,2036,2021-04,362.183,12757
Portugal,PRT,Europe,10295909,deaths,1597,2021-05,352.859,14354
Portugal,PRT,Europe,10295909,deaths,1057,2021-06,257.772,15411
Portugal,PRT,Europe,10295909,deaths,551,2021-07,156.179,15962
Portugal,PRT,Europe,10295909,deaths,389,2021-08,91.298,16351
Portugal,PRT,Europe,10295909,deaths,214,2021-09,58.567,16565
Portugal,PRT,Europe,10295909,deaths,129,2021-10,33.314,16694
Portugal,PRT,Europe,10295909,deaths,90,2021-11,21.271,16784
Portugal,PRT,Europe,10295909,deaths,59,2021-12,14.472,16843
Portugal,PRT,Europe,10295909,deaths,42,2021-13,9.81,16885
Portugal,PRT,Europe,10295909,deaths,33,2021-14,7.284,16918
Portugal,PRT,Europe,10295909,deaths,28,2021-15,5.925,16946
South Africa,ZAF,Africa,59308690,cases,3,2020-10,,3
South Africa,ZAF,Africa,59308690,cases,48,2020-11,0.086,51
South Africa,ZAF,Africa,59308690,cases,223,2020-12,0.457,274
South Africa,ZAF,Africa,59308690,cases,1006,2020-13,2.072,1280
South Africa,ZAF,Africa,59308690,cases,375,2020-14,2.328,1655
South Africa,ZAF,Africa,59308690,cases,518,2020-15,1.506,2173
South Africa,ZAF,Africa,59308690,cases,985,2020-16,2.534,3158
South Africa,ZAF,Africa,59308690,cases,1388,2020-17,4.001,4546
South Africa,ZAF,Africa,59308690,cases,2237,2020-18,6.112,6783
South Africa,ZAF,Africa,59308690,cases,3232,2020-19,9.221,10015
South Africa,ZAF,Africa,59308690,cases,5500,2020-20,14.723,15515
South Africa,ZAF,Africa,59308690,cases,7068,2020-21,21.191,22583
South Africa,ZAF,Africa,59308690,cases,10100,2020-22,28.947,32683
South Africa,ZAF,Africa,59308690,cases,15602,2020-23,43.336,48285
South Africa,ZAF,Africa,59308690,cases,21753,2020-24,62.984,70038
South Africa,ZAF,Africa,59308690,cases,27264,2020-25,82.647,97302
South Africa,ZAF,Africa,59308690,cases,40832,2020-26,114.816,138134
South Africa,ZAF,Africa,59308690,cases,58616,2020-27,167.679,196750
South Africa,ZAF,Africa,59308690,cases,79492,2020-28,232.863,276242
South Africa,ZAF,Africa,59308690,cases,88086,2020-29,282.552,364328
South Africa,ZAF,Africa,59308690,cases,81105,2020-30,285.272,445433
South Africa,ZAF,Africa,59308690,cases,66052,2020-31,248.12,511485
South Africa,ZAF,Africa,59308690,cases,48373,2020-32,192.931,559858
South Africa,ZAF,Africa,59308690,cases,27487,2020-33,127.907,587345
South Africa,ZAF,Africa,59308690,cases,22428,2020-34,84.161,609773
South Africa,ZAF,Africa,59308690,cases,15283,2020-35,63.584,625056
South Africa,ZAF,Africa,59308690,cases,13461,2020-36,48.465,638517
South Africa,ZAF,Africa,59308690,cases,11276,2020-37,41.709,649793
South Africa,ZAF,Africa,59308690,cases,11418,2020-38,38.264,661211
South Africa,ZAF,Africa,59308690,cases,9555,2020-39,35.362,670766
South Africa,ZAF,Africa,59308690,cases,10523,2020-40,33.853,681289
South Africa,ZAF,Africa,59308690,cases,11182,2020-41,36.597,692471
South Africa,ZAF,Africa,59308690,cases,11322,2020-42,37.944,703793
South Africa,ZAF,Africa,59308690,cases,12075,2020-43,39.45,715868
South Africa,ZAF,Africa,59308690,cases,10955,2020-44,38.831,726823
South Africa,ZAF,Africa,59308690,cases,10455,2020-45,36.099,737278
South Africa,ZAF,Africa,59308690,cases,13746,2020-46,40.805,751024
South Africa,ZAF,Africa,59308690,cases,16655,2020-47,51.259,767679
South Africa,ZAF,Africa,59308690,cases,20023,2020-48,61.843,787702
South Africa,ZAF,Africa,59308690,cases,26863,2020-49,79.054,814565
South Africa,ZAF,Africa,59308690,cases,46399,2020-50,123.527,860964
South Africa,ZAF,Africa,59308690,cases,60958,2020-51,181.014,921922
South Africa,ZAF,Africa,59308690,cases,89949,2020-52,254.443,1011871
South Africa,ZAF,Africa,59308690,cases,88877,2020-53,301.517,1100748
South Africa,ZAF,Africa,59308690,cases,130849,2021-01,370.479,1231597
South Africa,ZAF,Africa,59308690,cases,106329,2021-02,399.904,1337926
South Africa,ZAF,Africa,59308690,cases,75060,2021-03,305.839,1412986
South Africa,ZAF,Africa,59308690,cases,43323,2021-04,199.605,1456309
South Africa,ZAF,Africa,59308690,cases,19826,2021-05,106.475,1476135
South Africa,ZAF,Africa,59308690,cases,15672,2021-06,59.853,1491807
South Africa,ZAF,Africa,59308690,cases,11989,2021-07,46.639,1503796
South Africa,ZAF,Africa,59308690,cases,8429,2021-08,34.427,1512225
South Africa,ZAF,Africa,59308690,cases,7981,2021-09,27.669,1520206
South Africa,ZAF,Africa,59308690,cases,9214,2021-10,28.992,1529420
South Africa,ZAF,Africa,59308690,cases,8432,2021-11,29.753,1537852
South Africa,ZAF,Africa,59308690,cases,7579,2021-12,26.996,1545431
South Africa,ZAF,Africa,59308690,cases,6533,2021-13,23.794,1551964
South Africa,ZAF,Africa,59308690,cases,6494,2021-14,21.965,1558458
South Africa,ZAF,Africa,59308690,cases,8311,2021-15,24.963,1566769
South Africa,ZAF,Africa,59308690,deaths,0,2020-10,,0
South Africa,ZAF,Africa,59308690,deaths,0,2020-11,0,0
South Africa,ZAF,Africa,59308690,deaths,0,2020-12,0,0
South Africa,ZAF,Africa,59308690,deaths,2,2020-13,0.034,2
South Africa,ZAF,Africa,59308690,deaths,9,2020-14,0.185,11
South Africa,ZAF,Africa,59308690,deaths,14,2020-15,0.388,25
South Africa,ZAF,Africa,59308690,deaths,29,2020-16,0.725,54
South Africa,ZAF,Africa,59308690,deaths,33,2020-17,1.045,87
South Africa,ZAF,Africa,59308690,deaths,44,2020-18,1.298,131
South Africa,ZAF,Africa,59308690,deaths,63,2020-19,1.804,194
South Africa,ZAF,Africa,59308690,deaths,70,2020-20,2.243,264
South Africa,ZAF,Africa,59308690,deaths,165,2020-21,3.962,429
South Africa,ZAF,Africa,59308690,deaths,254,2020-22,7.065,683
South Africa,ZAF,Africa,59308690,deaths,315,2020-23,9.594,998
South Africa,ZAF,Africa,59308690,deaths,482,2020-24,13.438,1480
South Africa,ZAF,Africa,59308690,deaths,450,2020-25,15.714,1930
South Africa,ZAF,Africa,59308690,deaths,526,2020-26,16.456,2456
South Africa,ZAF,Africa,59308690,deaths,743,2020-27,21.397,3199
South Africa,ZAF,Africa,59308690,deaths,880,2020-28,27.365,4079
South Africa,ZAF,Africa,59308690,deaths,954,2020-29,30.923,5033
South Africa,ZAF,Africa,59308690,deaths,1736,2020-30,45.356,6769
South Africa,ZAF,Africa,59308690,deaths,1597,2020-31,56.197,8366
South Africa,ZAF,Africa,59308690,deaths,2042,2020-32,61.357,10408
South Africa,ZAF,Africa,59308690,deaths,1431,2020-33,58.558,11839
South Africa,ZAF,Africa,59308690,deaths,1220,2020-34,44.698,13059
South Africa,ZAF,Africa,59308690,deaths,969,2020-35,36.909,14028
South Africa,ZAF,Africa,59308690,deaths,861,2020-36,30.856,14889
South Africa,ZAF,Africa,59308690,deaths,558,2020-37,23.926,15447
South Africa,ZAF,Africa,59308690,deaths,506,2020-38,17.94,15953
South Africa,ZAF,Africa,59308690,deaths,445,2020-39,16.035,16398
South Africa,ZAF,Africa,59308690,deaths,578,2020-40,17.249,16976
South Africa,ZAF,Africa,59308690,deaths,804,2020-41,23.302,17780
South Africa,ZAF,Africa,59308690,deaths,691,2020-42,25.207,18471
South Africa,ZAF,Africa,59308690,deaths,497,2020-43,20.031,18968
South Africa,ZAF,Africa,59308690,deaths,443,2020-44,15.849,19411
South Africa,ZAF,Africa,59308690,deaths,398,2020-45,14.18,19809
South Africa,ZAF,Africa,59308690,deaths,432,2020-46,13.995,20241
South Africa,ZAF,Africa,59308690,deaths,662,2020-47,18.446,20903
South Africa,ZAF,Africa,59308690,deaths,574,2020-48,20.84,21477
South Africa,ZAF,Africa,59308690,deaths,729,2020-49,21.97,22206
South Africa,ZAF,Africa,59308690,deaths,1070,2020-50,30.333,23276
South Africa,ZAF,Africa,59308690,deaths,1415,2020-51,41.899,24691
South Africa,ZAF,Africa,59308690,deaths,2380,2020-52,63.987,27071
South Africa,ZAF,Africa,59308690,deaths,2506,2020-53,82.383,29577
South Africa,ZAF,Africa,59308690,deaths,3586,2021-01,102.717,33163
South Africa,ZAF,Africa,59308690,deaths,3942,2021-02,126.929,37105
South Africa,ZAF,Africa,59308690,deaths,3769,2021-03,130.015,40874
South Africa,ZAF,Africa,59308690,deaths,3525,2021-04,122.984,44399
South Africa,ZAF,Africa,59308690,deaths,1891,2021-05,91.319,46290
South Africa,ZAF,Africa,59308690,deaths,1609,2021-06,59.013,47899
South Africa,ZAF,Africa,59308690,deaths,1154,2021-07,46.587,49053
South Africa,ZAF,Africa,59308690,deaths,888,2021-08,34.43,49941
South Africa,ZAF,Africa,59308690,deaths,706,2021-09,26.876,50647
South Africa,ZAF,Africa,59308690,deaths,679,2021-10,23.352,51326
South Africa,ZAF,Africa,59308690,deaths,785,2021-11,24.684,52111
South Africa,ZAF,Africa,59308690,deaths,552,2021-12,22.543,52663
South Africa,ZAF,Africa,59308690,deaths,324,2021-13,14.77,52987
South Africa,ZAF,Africa,59308690,deaths,335,2021-14,11.111,53322
South Africa,ZAF,Africa,59308690,deaths,414,2021-15,12.629,53736
Thailand,THA,Asia,69799978,cases,0,2020-01,,0
Thailand,THA,Asia,69799978,cases,1,2020-02,0.001,1
Thailand,THA,Asia,69799978,cases,1,2020-03,0.003,2
Thailand,THA,Asia,69799978,cases,6,2020-04,0.01,8
Thailand,THA,Asia,69799978,cases,11,2020-05,0.024,19
Thailand,THA,Asia,69799978,cases,13,2020-06,0.034,32
Thailand,THA,Asia,69799978,cases,2,2020-07,0.021,34
Thailand,THA,Asia,69799978,cases,1,2020-08,0.004,35
Thailand,THA,Asia,69799978,cases,8,2020-09,0.013,43
Thailand,THA,Asia,69799978,cases,7,2020-10,0.021,50
Thailand,THA,Asia,69799978,cases,64,2020-11,0.102,114
Thailand,THA,Asia,69799978,cases,607,2020-12,0.961,721
Thailand,THA,Asia,69799978,cases,667,2020-13,1.825,1388
Thailand,THA,Asia,69799978,cases,832,2020-14,2.148,2220
Thailand,THA,Asia,69799978,cases,359,2020-15,1.706,2579
Thailand,THA,Asia,69799978,cases,186,2020-16,0.781,2765
Thailand,THA,Asia,69799978,cases,157,2020-17,0.491,2922
Thailand,THA,Asia,69799978,cases,47,2020-18,0.292,2969
Thailand,THA,Asia,69799978,cases,46,2020-19,0.133,3015
Thailand,THA,Asia,69799978,cases,13,2020-20,0.085,3028
Thailand,THA,Asia,69799978,cases,14,2020-21,0.039,3042
Thailand,THA,Asia,69799978,cases,39,2020-22,0.076,3081
Thailand,THA,Asia,69799978,cases,38,2020-23,0.11,3119
Thailand,THA,Asia,69799978,cases,16,2020-24,0.077,3135
Thailand,THA,Asia,69799978,cases,13,2020-25,0.042,3148
Thailand,THA,Asia,69799978,cases,14,2020-26,0.039,3162
Thailand,THA,Asia,69799978,cases,33,2020-27,0.067,3195
Thailand,THA,Asia,69799978,cases,25,2020-28,0.083,3220
Thailand,THA,Asia,69799978,cases,30,2020-29,0.079,3250
Thailand,THA,Asia,69799978,cases,45,2020-30,0.107,3295
Thailand,THA,Asia,69799978,cases,25,2020-31,0.1,3320
Thailand,THA,Asia,69799978,cases,31,2020-32,0.08,3351
Thailand,THA,Asia,69799978,cases,27,2020-33,0.083,3378
Thailand,THA,Asia,69799978,cases,19,2020-34,0.066,3397
Thailand,THA,Asia,69799978,cases,15,2020-35,0.049,3412
Thailand,THA,Asia,69799978,cases,33,2020-36,0.069,3445
Thailand,THA,Asia,69799978,cases,30,2020-37,0.09,3475
Thailand,THA,Asia,69799978,cases,31,2020-38,0.087,3506
Thailand,THA,Asia,69799978,cases,39,2020-39,0.1,3545
Thailand,THA,Asia,69799978,cases,45,2020-40,0.12,3590
Thailand,THA,Asia,69799978,cases,51,2020-41,0.138,3641
Thailand,THA,Asia,69799978,cases,50,2020-42,0.145,3691
Thailand,THA,Asia,69799978,cases,52,2020-43,0.146,3743
Thailand,THA,Asia,69799978,cases,44,2020-44,0.138,3787
Thailand,THA,Asia,69799978,cases,53,2020-45,0.139,3840
Thailand,THA,Asia,69799978,cases,35,2020-46,0.126,3875
Thailand,THA,Asia,69799978,cases,38,2020-47,0.105,3913
Thailand,THA,Asia,69799978,cases,64,2020-48,0.146,3977
Thailand,THA,Asia,69799978,cases,130,2020-49,0.278,4107
Thailand,THA,Asia,69799978,cases,130,2020-50,0.372,4237
Thailand,THA,Asia,69799978,cases,670,2020-51,1.146,4907
Thailand,THA,Asia,69799978,cases,1378,2020-52,2.934,6285
Thailand,THA,Asia,69799978,cases,2154,2020-53,5.06,8439
Thailand,THA,Asia,69799978,cases,2108,2021-01,6.106,10547
Thailand,THA,Asia,69799978,cases,1876,2021-02,5.708,12423
Thailand,THA,Asia,69799978,cases,1264,2021-03,4.499,13687
Thailand,THA,Asia,69799978,cases,5931,2021-04,10.308,19618
Thailand,THA,Asia,69799978,cases,3939,2021-05,14.14,23557
Thailand,THA,Asia,69799978,cases,1157,2021-06,7.301,24714
Thailand,THA,Asia,69799978,cases,790,2021-07,2.789,25504
Thailand,THA,Asia,69799978,cases,527,2021-08,1.887,26031
Thailand,THA,Asia,69799978,cases,410,2021-09,1.342,26441
Thailand,THA,Asia,69799978,cases,564,2021-10,1.395,27005
Thailand,THA,Asia,69799978,cases,871,2021-11,2.056,27876
Thailand,THA,Asia,69799978,cases,897,2021-12,2.533,28773
Thailand,THA,Asia,69799978,cases,354,2021-13,1.792,29127
Thailand,THA,Asia,69799978,cases,4483,2021-14,6.93,33610
Thailand,THA,Asia,69799978,cases,10132,2021-15,20.938,43742
Thailand,THA,Asia,69799978,deaths,0,2020-01,,0
Thailand,THA,Asia,69799978,deaths,0,2020-02,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-03,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-04,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-05,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-06,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-07,0,0
Thailand,THA,Asia,69799978,deaths,0,2020-08,0,0
Thailand,THA,Asia,69799978,deaths,1,2020-09,0.014,1
Thailand,THA,Asia,69799978,deaths,0,2020-10,0.014,1
Thailand,THA,Asia,69799978,deaths,0,2020-11,0,1
Thailand,THA,Asia,69799978,deaths,0,2020-12,0,1
Thailand,THA,Asia,69799978,deaths,6,2020-13,0.086,7
Thailand,THA,Asia,69799978,deaths,19,2020-14,0.358,26
Thailand,THA,Asia,69799978,deaths,14,2020-15,0.473,40
Thailand,THA,Asia,69799978,deaths,7,2020-16,0.301,47
Thailand,THA,Asia,69799978,deaths,4,2020-17,0.158,51
Thailand,THA,Asia,69799978,deaths,3,2020-18,0.1,54
Thailand,THA,Asia,69799978,deaths,2,2020-19,0.072,56
Thailand,THA,Asia,69799978,deaths,0,2020-20,0.029,56
Thailand,THA,Asia,69799978,deaths,1,2020-21,0.014,57
Thailand,THA,Asia,69799978,deaths,0,2020-22,0.014,57
Thailand,THA,Asia,69799978,deaths,1,2020-23,0.014,58
Thailand,THA,Asia,69799978,deaths,0,2020-24,0.014,58
Thailand,THA,Asia,69799978,deaths,0,2020-25,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-26,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-27,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-28,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-29,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-30,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-31,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-32,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-33,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-34,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-35,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-36,0,58
Thailand,THA,Asia,69799978,deaths,0,2020-37,0,58
Thailand,THA,Asia,69799978,deaths,1,2020-38,0.014,59
Thailand,THA,Asia,69799978,deaths,0,2020-39,0.014,59
Thailand,THA,Asia,69799978,deaths,0,2020-40,0,59
Thailand,THA,Asia,69799978,deaths,0,2020-41,0,59
Thailand,THA,Asia,69799978,deaths,0,2020-42,0,59
Thailand,THA,Asia,69799978,deaths,0,2020-43,0,59
Thailand,THA,Asia,69799978,deaths,0,2020-44,0,59
Thailand,THA,Asia,69799978,deaths,1,2020-45,0.014,60
Thailand,THA,Asia,69799978,deaths,0,2020-46,0.014,60
Thailand,THA,Asia,69799978,deaths,0,2020-47,0,60
Thailand,THA,Asia,69799978,deaths,0,2020-48,0,60
Thailand,THA,Asia,69799978,deaths,0,2020-49,0,60
Thailand,THA,Asia,69799978,deaths,0,2020-50,0,60
Thailand,THA,Asia,69799978,deaths,0,2020-51,0,60
Thailand,THA,Asia,69799978,deaths,0,2020-52,0,60
Thailand,THA,Asia,69799978,deaths,5,2020-53,0.072,65
Thailand,THA,Asia,69799978,deaths,2,2021-01,0.1,67
Thailand,THA,Asia,69799978,deaths,3,2021-02,0.072,70
Thailand,THA,Asia,69799978,deaths,5,2021-03,0.115,75
Thailand,THA,Asia,69799978,deaths,2,2021-04,0.1,77
Thailand,THA,Asia,69799978,deaths,2,2021-05,0.057,79
Thailand,THA,Asia,69799978,deaths,3,2021-06,0.072,82
Thailand,THA,Asia,69799978,deaths,1,2021-07,0.057,83
Thailand,THA,Asia,69799978,deaths,0,2021-08,0.014,83
Thailand,THA,Asia,69799978,deaths,2,2021-09,0.029,85
Thailand,THA,Asia,69799978,deaths,2,2021-10,0.057,87
Thailand,THA,Asia,69799978,deaths,4,2021-11,0.086,91
Thailand,THA,Asia,69799978,deaths,3,2021-12,0.1,94
Thailand,THA,Asia,69799978,deaths,1,2021-13,0.057,95
Thailand,THA,Asia,69799978,deaths,2,2021-14,0.043,97
Thailand,THA,Asia,69799978,deaths,7,2021-15,0.129,104
United States Of America,USA,America,331002647,cases,0,2020-01,,0
United States Of America,USA,America,331002647,cases,0,2020-02,0,0
United States Of America,USA,America,331002647,cases,0,2020-03,0,0
United States Of America,USA,America,331002647,cases,5,2020-04,0.002,5
United States Of America,USA,America,331002647,cases,6,2020-05,0.003,11
United States Of America,USA,America,331002647,cases,1,2020-06,0.002,12
United States Of America,USA,America,331002647,cases,3,2020-07,0.001,15
United States Of America,USA,America,331002647,cases,20,2020-08,0.007,35
United States Of America,USA,America,331002647,cases,54,2020-09,0.022,89
United States Of America,USA,America,331002647,cases,465,2020-10,0.157,554
United States Of America,USA,America,331002647,cases,3220,2020-11,1.113,3774
United States Of America,USA,America,331002647,cases,31432,2020-12,10.469,35206
United States Of America,USA,America,331002647,cases,107819,2020-13,42.069,143025
United States Of America,USA,America,331002647,cases,194610,2020-14,91.368,337635
United States Of America,USA,America,331002647,cases,219936,2020-15,125.239,557571
United States Of America,USA,America,331002647,cases,202116,2020-16,127.507,759687
United States Of America,USA,America,331002647,cases,206223,2020-17,123.364,965910
United States Of America,USA,America,331002647,cases,192131,2020-18,120.348,1158041
United States Of America,USA,America,331002647,cases,171758,2020-19,109.935,1329799
United States Of America,USA,America,331002647,cases,156958,2020-20,99.309,1486757
United States Of America,USA,America,331002647,cases,156481,2020-21,94.694,1643238
United States Of America,USA,America,331002647,cases,146953,2020-22,91.671,1790191
United States Of America,USA,America,331002647,cases,152172,2020-23,90.369,1942363
United States Of America,USA,America,331002647,cases,151706,2020-24,91.805,2094069
United States Of America,USA,America,331002647,cases,186843,2020-25,102.28,2280912
United States Of America,USA,America,331002647,cases,268084,2020-26,137.439,2548996
United States Of America,USA,America,331002647,cases,339639,2020-27,183.601,2888635
United States Of America,USA,America,331002647,cases,416307,2020-28,228.381,3304942
United States Of America,USA,America,331002647,cases,468318,2020-29,267.256,3773260
United States Of America,USA,America,331002647,cases,460760,2020-30,280.686,4234020
United States Of America,USA,America,331002647,cases,433935,2020-31,270.298,4667955
United States Of America,USA,America,331002647,cases,376909,2020-32,244.966,5044864
United States Of America,USA,America,331002647,cases,358405,2020-33,222.147,5403269
United States Of America,USA,America,331002647,cases,299342,2020-34,198.714,5702611
United States Of America,USA,America,331002647,cases,294552,2020-35,179.423,5997163
United States Of America,USA,America,331002647,cases,279258,2020-36,173.355,6276421
United States Of America,USA,America,331002647,cases,243558,2020-37,157.949,6519979
United States Of America,USA,America,331002647,cases,284835,2020-38,159.634,6804814
United States Of America,USA,America,331002647,cases,310232,2020-39,179.777,7115046
United States Of America,USA,America,331002647,cases,302799,2020-40,185.204,7417845
United States Of America,USA,America,331002647,cases,344699,2020-41,195.617,7762544
United States Of America,USA,America,331002647,cases,392051,2020-42,222.581,8154595
United States Of America,USA,America,331002647,cases,481570,2020-43,263.932,8636165
United States Of America,USA,America,331002647,cases,571197,2020-44,318.054,9207362
United States Of America,USA,America,331002647,cases,764289,2020-45,403.467,9971651
United States Of America,USA,America,331002647,cases,1065410,2020-46,552.775,11037061
United States Of America,USA,America,331002647,cases,1209848,2020-47,687.384,12246909
United States Of America,USA,America,331002647,cases,1136412,2020-48,708.834,13383321
United States Of America,USA,America,331002647,cases,1373677,2020-49,758.329,14756998
United States Of America,USA,America,331002647,cases,1499756,2020-50,868.1,16256754
United States Of America,USA,America,331002647,cases,1588085,2020-51,932.875,17844839
United States Of America,USA,America,331002647,cases,1306812,2020-52,874.584,19151651
United States Of America,USA,America,331002647,cases,1488563,2020-53,844.517,20640214
United States Of America,USA,America,331002647,cases,1782792,2021-01,988.317,22423006
United States Of America,USA,America,331002647,cases,1515282,2021-02,996.389,23938288
United States Of America,USA,America,331002647,cases,1358783,2021-03,868.291,25297071
United States Of America,USA,America,331002647,cases,1024054,2021-04,719.885,26321125
United States Of America,USA,America,331002647,cases,687440,2021-05,517.064,27008565
United States Of America,USA,America,331002647,cases,685603,2021-06,414.813,27694168
United States Of America,USA,America,331002647,cases,495991,2021-07,356.974,28190159
United States Of America,USA,America,331002647,cases,415502,2021-08,275.373,28605661
United States Of America,USA,America,331002647,cases,383101,2021-09,241.268,28988762
United States Of America,USA,America,331002647,cases,506660,2021-10,268.808,29495422
United States Of America,USA,America,331002647,cases,323686,2021-11,250.858,29819108
United States Of America,USA,America,331002647,cases,512686,2021-12,252.678,30331794
United States Of America,USA,America,331002647,cases,374335,2021-13,267.98,30706129
United States Of America,USA,America,331002647,cases,562003,2021-14,282.879,31268132
United States Of America,USA,America,331002647,cases,402714,2021-15,291.453,31670846
United States Of America,USA,America,331002647,deaths,0,2020-01,,0
United States Of America,USA,America,331002647,deaths,0,2020-02,0,0
United States Of America,USA,America,331002647,deaths,0,2020-03,0,0
United States Of America,USA,America,331002647,deaths,0,2020-04,0,0
United States Of America,USA,America,331002647,deaths,0,2020-05,0,0
United States Of America,USA,America,331002647,deaths,0,2020-06,0,0
United States Of America,USA,America,331002647,deaths,0,2020-07,0,0
United States Of America,USA,America,331002647,deaths,0,2020-08,0,0
United States Of America,USA,America,331002647,deaths,2,2020-09,0.006,2
United States Of America,USA,America,331002647,deaths,19,2020-10,0.063,21
United States Of America,USA,America,331002647,deaths,48,2020-11,0.202,69
United States Of America,USA,America,331002647,deaths,402,2020-12,1.36,471
United States Of America,USA,America,331002647,deaths,2038,2020-13,7.372,2509
United States Of America,USA,America,331002647,deaths,7138,2020-14,27.722,9647
United States Of America,USA,America,331002647,deaths,12461,2020-15,59.211,22108
United States Of America,USA,America,331002647,deaths,18574,2020-16,93.761,40682
United States Of America,USA,America,331002647,deaths,14194,2020-17,98.996,54876
United States Of America,USA,America,331002647,deaths,12806,2020-18,81.57,67682
United States Of America,USA,America,331002647,deaths,11846,2020-19,74.477,79528
United States Of America,USA,America,331002647,deaths,10034,2020-20,66.102,89562
United States Of America,USA,America,331002647,deaths,8158,2020-21,54.96,97720
United States Of America,USA,America,331002647,deaths,6663,2020-22,44.776,104383
